x1             y1             x2             y2             v1x            v1y            v2x            v2y            v3x            v3y            v4x            v4y            v5x            v5y            v6x            v6y            p2x            p2y            
2.41801        -6.56911       11.1862        -14.649        2.47994        1.68817        -2.47994       -1.68817       4.27273        -11.6079       15.148         -9.23564       13.1399        -21.0664       7.22449        -20.0624       9.23261        -8.23158       
2.67203        -6.46995       11.1974        -14.3676       2.41231        1.78347        -2.41231       -1.78347       4.72159        -11.4327       15.4081        -9.14548       12.8487        -20.8694       6.98674        -19.5896       9.5462         -7.86575       
2.88635        -6.37723       11.1851        -14.1073       2.35148        1.86295        -2.35148       -1.86295       5.10031        -11.2688       15.6075        -9.0632        12.567         -20.6716       6.76277        -19.1514       9.80326        -7.54295       
3.06329        -6.29414       11.154         -13.8762       2.29854        1.92788        -2.29854       -1.92788       5.41298        -11.122        15.7556        -8.99511       12.2979        -20.4862       6.55239        -18.7573       10.0101        -7.26628       
3.20509        -6.22313       11.1075        -13.6803       2.25428        1.97945        -2.25428       -1.97945       5.66354        -10.9966       15.8604        -8.94639       12.0429        -20.323        6.35461        -18.4142       10.1721        -7.03765       
3.31369        -6.16599       11.0481        -13.5239       2.21923        2.01867        -2.21923       -2.01867       5.85544        -10.8956       15.9281        -8.92113       11.8024        -20.1896       6.16814        -18.1267       10.2939        -6.85826       
3.39067        -6.124         10.9777        -13.4102       2.19377        2.04631        -2.19377       -2.04631       5.99147        -10.8214       15.9636        -8.92241       11.5763        -20.0916       5.99172        -17.898        10.379         -6.72877       
3.43725        -6.09798       10.8973        -13.3414       2.17811        2.06297        -2.17811       -2.06297       6.07377        -10.7754       15.9705        -8.95234       11.3647        -20.0333       5.82424        -17.7304       10.43          -6.64946       
3.45427        -6.08835       10.808         -13.3189       2.17234        2.06905        -2.17234       -2.06905       6.10385        -10.7584       15.9512        -9.01216       11.1674        -20.0174       5.6648         -17.6256       10.4485        -6.6203        
3.44221        -6.09518       10.71          -13.3435       2.17643        2.06474        -2.17643       -2.06474       6.08255        -10.7705       15.9073        -9.10229       10.9847        -20.0461       5.51275        -17.5848       10.4354        -6.64096       
3.40124        -6.11813       10.6037        -13.4156       2.19023        2.05009        -2.19023       -2.05009       6.01015        -10.811        15.8397        -9.2223        10.8167        -20.1205       5.36766        -17.609        10.3906        -6.71083       
3.33118        -6.15656       10.4888        -13.5349       2.21349        2.02496        -2.21349       -2.02496       5.88635        -10.8789       15.7482        -9.37098       10.6643        -20.2408       5.22938        -17.6988       10.3133        -6.829         
3.23155        -6.20944       10.3651        -13.7005       2.24583        1.98903        -2.24583       -1.98903       5.71029        -10.9724       15.6322        -9.54626       10.5282        -20.4067       5.09801        -17.8548       10.202         -6.99429       
3.10156        -6.27537       10.2319        -13.911        2.28676        1.94184        -2.28676       -1.94184       5.4806         -11.0889       15.4899        -9.74527       10.4098        -20.6169       4.97395        -18.0768       10.0541        -7.20519       
2.94015        -6.3526        10.0885        -14.1644       2.33564        1.88275        -2.33564       -1.88275       5.19537        -11.2253       15.319         -9.9642        10.3103        -20.8689       4.8579         -18.3645       9.86666        -7.45982       
2.74593        -6.43893       9.93349        -14.4575       2.39173        1.81098        -2.39173       -1.81098       4.85218        -11.3779       15.1161        -10.1983       10.2313        -21.1591       4.75093        -18.7168       9.63564        -7.75593       
2.51727        -6.53172       9.7655         -14.7865       2.45407        1.72555        -2.45407       -1.72555       4.44813        -11.5418       14.8765        -10.4417       10.1747        -21.4822       4.65446        -19.1313       9.35628        -8.09074       
2.25228        -6.62776       9.58242        -15.1457       2.52155        1.62536        -2.52155       -1.62536       3.97988        -11.7116       14.5946        -10.6872       10.1419        -21.8305       4.57022        -19.6041       9.02298        -8.46084       
1.94893        -6.72322       9.38156        -15.5278       2.59277        1.50916        -2.59277       -1.50916       3.44385        -11.8802       14.263         -10.9265       10.1337        -22.1937       4.50014        -20.1291       8.62939        -8.86192       
1.6053         -6.81344       9.15928        -15.923        2.666          1.37566        -2.666         -1.37566       2.83664        -12.0397       13.8726        -11.1497       10.1499        -22.5577       4.44594        -20.6963       8.16864        -9.28834       
1.22006        -6.89286       8.91071        -16.3181       2.73906        1.22374        -2.73906       -1.22374       2.1559         -12.18         13.4132        -11.3454       10.1874        -22.9037       4.40825        -21.2908       7.63402        -9.73251       
0.793508       -6.95488       8.6295         -16.6963       2.80919        1.05284        -2.80919       -1.05284       1.40216        -12.2896       12.874         -11.5017       10.2385        -23.2087       4.38497        -21.8909       7.02054        -10.1839       
0.329263       -6.99225       8.30794        -17.0375       2.87298        0.863701       -2.87298       -0.863701      0.581823       -12.3556       12.2473        -11.6078       10.2881        -23.4468       4.36859        -22.4672       6.32778        -10.6282       
-0.163767      -6.99808       7.93805        -17.3213       2.92665        0.659317       -2.92665       -0.659317      -0.289384      -12.3659       11.5328        -11.6576       10.3122        -23.5954       4.3433         -22.9851       5.56392        -11.0473       
-0.670705      -6.96779       7.51429        -17.533        2.96675        0.445397       -2.96675       -0.445397      -1.18517       -12.3124       10.7439        -11.6534       10.2802        -23.6445       4.28471        -23.4127       4.74834        -11.4216       
-1.17342       -6.90095       7.03638        -17.67         2.99121        0.229433       -2.99121       -0.229433      -2.07348       -12.1943       9.90758        -11.6073       10.1638        -23.6046       4.16518        -23.7327       3.90895        -11.7354       
-1.65574       -6.80136       6.51013        -17.7426       2.99994        0.0185433      -2.99994       -0.0185433     -2.92577       -12.0183       9.05765        -11.537        9.94614        -23.504        3.96261        -23.9483       3.07412        -11.9812       
-2.10713       -6.67533       5.94509        -17.7691       2.99446        -0.182231      -2.99446       0.182231       -3.72339       -11.7956       8.22456        -11.46         9.62464        -23.3781       3.66562        -24.0781       2.26554        -12.1601       
-2.52264       -6.52965       5.35143        -17.7684       2.97708        -0.370137      -2.97708       0.370137       -4.45763       -11.5382       7.43046        -11.3905       9.20633        -23.2584       3.2724         -24.1463       1.49653        -12.2785       
-2.90104       -6.37055       4.73805        -17.7569       2.95026        -0.544001      -2.95026       0.544001       -5.12627       -11.2571       6.68927        -11.3388       8.70184        -23.1688       2.78682        -24.1751       0.774259       -12.3451       
-3.24282       -6.20355       4.11192        -17.747        2.91636        -0.703465      -2.91636       0.703465       -5.73022       -10.962        6.00879        -11.3126       8.12135        -23.1252       2.21506        -24.1815       0.102496       -12.3689       
-3.5491        -6.03356       3.47822        -17.7477       2.87751        -0.848477      -2.87751       0.848477       -6.27142       -10.6616       5.39278        -11.3185       7.47284        -23.1369       1.56366        -24.1769       -0.516395      -12.3585       
-3.821         -5.86515       2.84061        -17.765        2.83575        -0.979031      -2.83575       0.979031       -6.75188       -10.364        4.8424         -11.3625       6.76159        -23.208        0.838817       -24.1676       -1.08037       -12.322        
-4.05943       -5.70272       2.20156        -17.8029       2.793          -1.09505       -2.793         1.09505        -7.17319       -10.077        4.35698        -11.4504       5.9903         -23.3387       0.0461408      -24.1554       -1.58718       -12.2671       
-4.265         -5.55065       1.56265        -17.8633       2.75115        -1.19633       -2.75115       1.19633        -7.53645       -9.80826       3.93449        -11.5884       5.15946        -23.5257       -0.809193      -24.1382       -2.03416       -12.2009       
-4.43803       -5.41331       0.924786       -17.9466       2.71203        -1.28254       -2.71203       1.28254        -7.8422        -9.56556       3.57175        -11.7827       4.26773        -23.7625       -1.72217       -24.1104       -2.41815       -12.1306       
-4.57848       -5.29505       0.288449       -18.051        2.67745        -1.35323       -2.67745       1.35323        -8.09038       -9.35659       3.26448        -12.0391       3.31237        -24.039        -2.68758       -24.063        -2.73547       -12.0631       
-4.68595       -5.20018       -0.34606       -18.1732       2.64918        -1.40778       -2.64918       1.40778        -8.28029       -9.18895       3.00734        -12.3633       2.28981        -24.3418       -3.69946       -23.983        -2.98193       -12.0045       
-4.75965       -5.13281       -0.978327      -18.3067       2.62883        -1.44542       -2.62883       1.44542        -8.41051       -9.06991       2.79374        -12.7595       1.19619        -24.6527       -4.7504        -23.8539       -3.15285       -11.9608       
-4.79837       -5.09663       -1.60741       -18.4422       2.61781        -1.46528       -2.61781       1.46528        -8.47894       -9.00598       2.61559        -13.2301       0.0284955      -24.9479       -5.83041       -23.6543       -3.24331       -11.9365       
-4.80071       -5.09443       -2.23123       -18.5656       2.61714        -1.46648       -2.61714       1.46648        -8.48307       -9.00209       2.4627         -13.7732       -1.21367       -25.1962       -6.92516       -23.358        -3.24878       -11.935        
-4.76562       -5.12727       -2.8457        -18.6576       2.62715        -1.44848       -2.62715       1.44848        -8.42107       -9.06011       2.32207        -14.3804       -2.52462       -25.3581       -8.01346       -22.9348       -3.16677       -11.9571       
-4.69382       -5.19307       -3.44365       -18.6935       2.64705        -1.41179       -2.64705       1.41179        -8.2942        -9.1764        2.17729        -15.0322       -3.8872        -25.387        -9.0646        -22.3548       -3.00011       -12            
-4.58995       -5.28511       -4.01431       -18.6473       2.67452        -1.35903       -2.67452       1.35903        -8.11064       -9.33903       2.00947        -15.6953       -5.267         -25.2375       -10.0381       -21.5993       -2.76161       -12.0571       
-4.46411       -5.39182       -4.54471       -18.5003       2.7058         -1.29562       -2.7058        1.29562        -7.88829       -9.52759       1.80129        -16.3258       -6.61274       -24.8818       -10.8907       -20.6748       -2.47668       -12.1188       
-4.33034       -5.49983       -5.02377       -18.2508       2.73681        -1.22877       -2.73681       1.22877        -7.65191       -9.71845       1.54336        -16.8823       -7.86925       -24.3256       -11.5909       -19.6193       -2.17829       -12.176        
-4.20182       -5.59864       -5.44594       -17.9149       2.76453        -1.16507       -2.76453       1.16507        -7.4248        -9.89304       1.23758        -17.34         -8.99613       -23.6067       -12.1295       -18.4898       -1.89575       -12.2232       
-4.08719       -5.68285       -5.81155       -17.5181       2.78763        -1.10866       -2.78763       1.10866        -7.22226       -10.0419       0.894336       -17.6944       -9.9761        -22.7771       -12.5174       -17.3418       -1.647         -12.2592       
-3.9902        -5.75137       -6.12447       -17.0858       2.80604        -1.06121       -2.80604       1.06121        -7.05087       -10.1629       0.527311       -17.9541       -10.8101       -21.8863       -12.7762       -16.2176       -1.4388        -12.2854       
-3.9112        -5.80539       -6.38981       -16.6392       2.82028        -1.02274       -2.82028       1.02274        -6.91126       -10.2584       0.149882       -18.1333       -11.5089       -20.9744       -12.9295       -15.145        -1.2707        -12.3039       
-3.84869       -5.84701       -6.61271       -16.1942       2.83109        -0.992431      -2.83109       0.992431       -6.80082       -10.3319       -0.226321      -18.247        -12.0868       -20.0717       -12.9991       -14.1414       -1.13863       -12.3168       
-3.80038       -5.87853       -6.79781       -15.7629       2.83917        -0.969068      -2.83917       0.969068       -6.71545       -10.3876       -0.591638      -18.3092       -12.5585       -19.2001       -13.004        -13.2167       -1.0371        -12.3258       
-3.76366       -5.9021        -6.94916       -15.354        2.84516        -0.951351      -2.84516       0.951351       -6.65056       -10.4293       -0.938164      -18.3319       -12.9381       -18.3761       -12.9602       -12.3762       -0.960246      -12.332        
-3.73593       -5.9197        -7.07028       -14.974        2.84959        -0.937993      -2.84959       0.937993       -6.60156       -10.4604       -1.25945       -18.3257       -13.2382       -17.6116       -12.8811       -11.6222       -0.90238       -12.3364       
-3.71471       -5.93304       -7.16418       -14.6274       2.85293        -0.927784      -2.85293       0.927784       -6.56407       -10.4839       -1.55025       -18.2995       -13.4702       -16.9154       -12.7781       -10.9554       -0.858203      -12.3395       
-3.69773       -5.94363       -7.23347       -14.318        2.85557        -0.919622      -2.85557       0.919622       -6.53406       -10.5027       -1.80629       -18.2608       -13.644        -16.294        -12.6606       -10.3752       -0.822914      -12.3419       
-3.68296       -5.9528        -7.28037       -14.0481       2.85785        -0.912525      -2.85785       0.912525       -6.50795       -10.5189       -2.02412       -18.2161       -13.7685       -15.7524       -12.5366       -9.88019       -0.792253      -12.3439       
-3.66861       -5.96165       -7.30677       -13.8198       2.86004        -0.905641      -2.86004       0.905641       -6.4826        -10.5345       -2.20098       -18.1708       -13.851        -15.2939       -12.4126       -9.46889       -0.762527      -12.3458       
-3.6532        -5.97111       -7.31428       -13.6344       2.86237        -0.898251      -2.86237       0.898251       -6.45537       -10.5512       -2.33471       -18.1293       -13.8979       -14.9212       -12.2938       -9.13957       -0.730635      -12.3477       
-3.63551       -5.9819        -7.30417       -13.4929       2.86501        -0.889772      -2.86501       0.889772       -6.4241        -10.5703       -2.42366       -18.0951       -13.9143       -14.636        -12.1847       -8.89066       -0.694075      -12.3498       
-3.6146        -5.99455       -7.27748       -13.3958       2.8681         -0.879766      -2.8681        0.879766       -6.38717       -10.5926       -2.46663       -18.0709       -13.904        -14.4395       -12.0883       -8.72084       -0.650963      -12.3522       
-3.58986       -6.0094        -7.23495       -13.3437       2.8717         -0.867937      -2.8717        0.867937       -6.34345       -10.6189       -2.46285       -18.0583       -13.8699       -14.3327       -12.0071       -8.62915       -0.600043      -12.3548       
-3.56096       -6.02657       -7.17706       -13.3367       2.87584        -0.854135      -2.87584       0.854135       -6.29238       -10.6492       -2.41192       -18.0582       -13.8134       -14.3158       -11.9422       -8.61506       -0.540701      -12.3575       
-3.52788       -6.04599       -7.10403       -13.3747       2.88048        -0.838363      -2.88048       0.838363       -6.23393       -10.6835       -2.31384       -18.0709       -13.7351       -14.3892       -11.8942       -8.67855       -0.472974      -12.3603       
-3.49093       -6.06741       -7.01581       -13.4578       2.88554        -0.820773      -2.88554       0.820773       -6.16863       -10.7214       -2.16899       -18.0955       -13.6341       -14.5526       -11.8626       -8.82005       -0.397555      -12.3629       
-3.45073       -6.09036       -6.9121        -13.5855       2.8909         -0.801675      -2.8909        0.801675       -6.0976        -10.7619       -1.97818       -18.1304       -13.5084       -14.8056       -11.846        -9.04051       -0.315799      -12.3653       
-3.40826       -6.11423       -6.79231       -13.7573       2.89641        -0.781533      -2.89641       0.781533       -6.02255       -10.8041       -1.74268       -18.1733       -13.3549       -15.1474       -11.8419       -9.34127       -0.229721      -12.3672       
-3.3648        -6.13825       -6.65561       -13.9725       2.90188        -0.760969      -2.90188       0.760969       -5.94576       -10.8466       -1.46424       -18.221        -13.1692       -15.5765       -11.847        -9.724         -0.141991      -12.3685       
-3.32201       -6.16151       -6.50087       -14.23         2.90711        -0.740758      -2.90711       0.740758       -5.87014       -10.8877       -1.14524       -18.2695       -12.9458       -16.0908       -11.8565       -10.1906       -0.0559245     -12.3692       
-3.28186       -6.18299       -6.32671       -14.5284       2.91186        -0.721833      -2.91186       0.721833       -5.7992        -10.9256       -0.788689      -18.3139       -12.678        -16.6875       -11.8647       -10.7428       0.0245329      -12.3693       
-3.24667       -6.20154       -6.13147       -14.8656       2.91592        -0.705275      -2.91592       0.705275       -5.73702       -10.9584       -0.398373      -18.3486       -12.3578       -17.3623       -11.8646       -11.3826       0.0948205      -12.369        
-3.21909       -6.21591       -5.91321       -15.239        2.91902        -0.692311      -2.91902       0.692311       -5.68827       -10.9838       0.0210447      -18.367        -11.9762       -18.1096       -11.8475       -12.1109       0.14978        -12.3684       
-3.20204       -6.2247        -5.66968       -15.6449       2.92091        -0.68431       -2.92091       0.68431        -5.65815       -10.9993       0.463874       -18.3614       -11.523        -18.9218       -11.8032       -12.9284       0.183672       -12.368        
-3.19875       -6.22639       -5.39835       -16.0784       2.92127        -0.682768      -2.92127       0.682768       -5.65234       -11.0023       0.923211       -18.3229       -10.9869       -19.7889       -11.7199       -13.8339       0.190199       -12.3679       
-3.21266       -6.21923       -5.09634       -16.5329       2.91974        -0.689296      -2.91974       0.689296       -5.67692       -10.9897       1.39068        -18.2412       -10.3552       -20.6975       -11.5834       -14.8245       0.162555       -12.3682       
-3.24731       -6.20121       -4.76044       -16.9992       2.91585        -0.705572      -2.91585       0.705572       -5.73814       -10.9578       1.85612        -18.1042       -9.61443       -21.6294       -11.377        -15.8941       0.0935582      -12.369        
-3.30609       -6.17007       -4.38707       -17.4647       2.90901        -0.733249      -2.90901       0.733249       -5.84201       -10.9028       2.30713        -17.8979       -8.75016       -22.5602       -11.0813       -17.0315       -0.023983      -12.3693       
-3.39174       -6.12341       -3.97252       -17.9122       2.89851        -0.773712      -2.89851       0.773712       -5.99336       -10.8203       2.72871        -17.6065       -7.74871       -23.4566       -10.6738       -18.2179       -0.196335      -12.3678       
-3.50522       -6.05916       -3.51336       -18.3178       2.8836         -0.82757       -2.8836        0.82757        -6.19388       -10.7068       3.10334        -17.2136       -6.60004       -24.2737       -10.1301       -19.422        -0.426686      -12.362        
-3.64364       -5.97695       -3.00772       -18.6516       2.8638         -0.893668      -2.8638        0.893668       -6.43847       -10.5615       3.41258        -16.7074       -5.30457       -24.9543       -9.42802       -20.5958       -0.710871      -12.3489       
-3.79762       -5.88032       -2.45753       -18.8811       2.83963        -0.967732      -2.83963       0.967732       -6.71056       -10.3908       3.64207        -16.0892       -3.88377       -25.4359       -8.55714       -21.673        -1.0313        -12.3262       
-3.95045       -5.77875       -1.87071       -18.9833       2.81329        -1.04183       -2.81329       1.04183        -6.98062       -10.2113       3.78991        -15.3836       -2.38738       -25.6715       -7.53133       -22.5829       -1.35405       -12.295        
-4.08267       -5.68611       -1.26023       -18.9581       2.78851        -1.10644       -2.78851       1.10644        -7.21426       -10.0476       3.87164        -14.6379       -0.883221      -25.6557       -6.39211       -23.2783       -1.63724       -12.2605       
-4.17967       -5.61519       -0.63933       -18.8291       2.76911        -1.15414       -2.76911       1.15414        -7.38567       -9.92229       3.91461        -13.9035       0.568795       -25.4276       -5.19327       -23.7547       -1.84745       -12.2306       
-4.23497       -5.5736        -0.0172999     -18.63         2.75757        -1.18145       -2.75757       1.18145        -7.48338       -9.84881       3.94672        -13.2183       1.93365        -25.0482       -3.98132       -24.0417       -1.96825       -12.2117       
-4.24803       -5.56366       0.601095       -18.3918       2.75479        -1.18792       -2.75479       1.18792        -7.50646       -9.83123       3.99007        -12.6026       3.19907        -24.5765       -2.78788       -24.181        -1.99688       -12.2071       
-4.22097       -5.58421       1.2142         -18.1383       2.76052        -1.17453       -2.76052       1.17453        -7.45864       -9.86756       4.06046        -12.0638       4.366          -24.06         -1.63206       -24.2127       -1.93759       -12.2166       
-4.15654       -5.63233       1.82202        -17.8862       2.77383        -1.14274       -2.77383       1.14274        -7.3448        -9.95259       4.16906        -11.602        5.44117        -23.5344       -0.525017      -24.1704       -1.79713       -12.2381       
-4.05732       -5.70422       2.42527        -17.6469       2.79341        -1.09401       -2.79341       1.09401        -7.16946       -10.0796       4.32394        -11.213        6.43318        -23.0262       0.526594       -24.0808       -1.58265       -12.2676       
-3.92545       -5.79576       3.02485        -17.4279       2.81776        -1.02967       -2.81776       1.02967        -6.93644       -10.2414       4.53112        -10.891        7.35062        -22.555        1.51858        -23.9648       -1.30092       -12.3007       
-3.76265       -5.90275       3.62155        -17.2338       2.84532        -0.950864      -2.84532       0.950864       -6.64878       -10.4304       4.79509        -10.6291       8.20124        -22.1355       2.44802        -23.8386       -0.958133      -12.3322       
-3.57029       -6.02105       4.21582        -17.0676       2.87451        -0.85859       -2.87451       0.85859        -6.30887       -10.6395       5.11917        -10.4205       8.9915         -21.7785       3.31247        -23.7147       -0.559847      -12.3566       
-3.34939       -6.14667       4.80763        -16.9303       2.90378        -0.753686      -2.90378       0.753686       -5.91853       -10.8614       5.50569        -10.2586       9.72622        -21.4919       4.10957        -23.6021       -0.110959      -12.3688       
-3.10063       -6.27583       5.3963         -16.822        2.93163        -0.636833      -2.93163       0.636833       -5.47896       -11.0897       5.95605        -10.1372       10.4083        -21.2807       4.83655        -23.5068       0.384298       -12.3633       
-2.82437       -6.40492       5.98034        -16.7414       2.95658        -0.508551      -2.95658       0.508551       -4.99079       -11.3178       6.47074        -10.0511       11.0383        -21.1478       5.48993        -23.4316       0.922377       -12.3349       
-2.52058       -6.53044       6.55728        -16.6857       2.9772         -0.369196      -2.9772        0.369196       -4.45398       -11.5396       7.04934        -9.99558       11.6141        -21.0934       6.06522        -23.3758       1.50041        -12.278        
-2.18889       -6.64897       7.12343        -16.6509       2.992          -0.218969      -2.992         0.218969       -3.86787       -11.749        7.69021        -9.9667        12.1307        -21.1149       6.55665        -23.3351       2.11612        -12.187        
-1.82867       -6.75692       7.67354        -16.6308       2.99944        -0.0579776     -2.99944       0.0579776      -3.23135       -11.9398       8.38997        -9.96094       12.5796        -21.2058       6.95712        -23.3006       2.76753        -12.0557       
-1.43934       -6.85042       8.20046        -16.6165       2.99785        0.113619       -2.99785       -0.113619      -2.54337       -12.105        9.14253        -9.97474       12.9486        -21.3551       7.2584         -23.2582       3.45232        -11.8778       
-1.02106       -6.92513       8.69479        -16.5957       2.98543        0.295294       -2.98543       -0.295294      -1.80425       -12.237        9.93732        -10.0036       13.223         -21.545        7.45226        -23.1879       4.16661        -11.6464       
-0.576166      -6.97625       9.14494        -16.5527       2.96044        0.485582       -2.96044       -0.485582      -1.01811       -12.3273       10.7569        -10.0411       13.3871        -21.7492       7.53302        -23.0644       4.90277        -11.3562       
-0.111179      -6.99912       9.53835        -16.4692       2.92162        0.68129        -2.92162       -0.68129       -0.196458      -12.3678       11.5746        -10.0775       13.4299        -21.9332       7.50208        -22.8609       5.64678        -11.0052       
0.361571       -6.99066       9.86458        -16.3291       2.86896        0.876968       -2.86896       -0.876968      0.638912       -12.3528       12.3561        -10.1008       13.3523        -22.0593       7.37305        -22.5574       6.37683        -10.5989       
0.825072       -6.95121       10.1195        -16.1252       2.80438        1.06558        -2.80438       -1.06558       1.45794        -12.2831       13.0665        -10.099        13.1724        -22.0985       7.17261        -22.1515       7.0667         -10.1519       
1.2624         -6.88523       10.3075        -15.8634       2.73149        1.24055        -2.73149       -1.24055       2.23072        -12.1665       13.6816        -10.0656       12.9212        -22.0415       6.93329        -21.6613       7.6937         -9.6854        
1.66164        -6.79992       10.4385        -15.5599       2.65452        1.39768        -2.65452       -1.39768       2.93619        -12.0158       14.1942        -10.0016       12.6318        -21.8995       6.68288        -21.1183       8.24523        -9.22042       
2.01721        -6.70305       10.5244        -15.2344       2.57729        1.53545        -2.57729       -1.53545       3.5645         -11.8446       14.6098        -9.9137        12.3298        -21.6951       6.43907        -20.5551       8.71907        -8.7737        
2.32822        -6.60147       10.5755        -14.905        2.50272        1.6542         -2.50272       -1.6542        4.11407        -11.6651       14.9405        -9.81124       12.0314        -21.4533       6.21043        -19.9987       9.11952        -8.3567        
2.59625        -6.50073       10.5997        -14.5863       2.43298        1.75517        -2.43298       -1.75517       4.5877         -11.4871       15.1997        -9.70374       11.7458        -21.1959       5.99967        -19.4689       9.45366        -7.97674       
2.82385        -6.40515       10.603         -14.2895       2.36958        1.83986        -2.36958       -1.83986       4.98987        -11.3182       15.3994        -9.59972       11.4769        -20.9405       5.80651        -18.9793       9.72903        -7.63846       
3.01368        -6.31805       10.5895        -14.0227       2.31364        1.90974        -2.31364       -1.90974       5.32531        -11.1643       15.5497        -9.50641       11.2265        -20.7006       5.62938        -18.539        9.95258        -7.34481       
3.16821        -6.24199       10.5624        -13.792        2.26595        1.96608        -2.26595       -1.96608       5.59836        -11.0299       15.6585        -9.42971       10.9946        -20.4863       5.46631        -18.1543       10.1303        -7.09773       
3.28954        -6.17891       10.5239        -13.6018       2.22711        2.00997        -2.22711       -2.00997       5.81276        -10.9184       15.7324        -9.37429       10.7807        -20.305        5.31537        -17.8292       10.267         -6.89848       
3.37938        -6.13024       10.4754        -13.4552       2.19754        2.04226        -2.19754       -2.04226       5.97152        -10.8324       15.776         -9.34375       10.5842        -20.1625       5.17485        -17.5667       10.3666        -6.74788       
3.43906        -6.09696       10.4182        -13.3546       2.1775         2.06362        -2.1775        -2.06362       6.07697        -10.7736       15.793         -9.34067       10.4044        -20.0627       5.04335        -17.3684       10.432         -6.64637       
3.46951        -6.07968       10.3529        -13.3014       2.16715        2.07448        -2.16715       -2.07448       6.13078        -10.7431       15.786         -9.36676       10.2407        -20.0086       4.91977        -17.236        10.4651        -6.5941        
3.47134        -6.07864       10.28          -13.2966       2.16652        2.07513        -2.16652       -2.07513       6.13401        -10.7412       15.7567        -9.42284       10.0929        -20.0021       4.80329        -17.1703       10.4671        -6.59096       
3.4448         -6.09371       10.1997        -13.3405       2.17555        2.06567        -2.17555       -2.06567       6.08712        -10.7679       15.706         -9.50894       9.96117        -20.0445       4.69341        -17.1721       10.4382        -6.63654       
3.38983        -6.12446       10.1119        -13.4331       2.19405        2.04601        -2.19405       -2.04601       5.98998        -10.8222       15.634         -9.62428       9.84578        -20.136        4.5899         -17.2419       10.3781        -6.73019       
3.30606        -6.17009       10.0165        -13.5738       2.22173        2.01592        -2.22173       -2.01592       5.84195        -10.9028       15.5401        -9.76727       9.74751        -20.2766       4.49284        -17.3803       10.2854        -6.87098       
3.19281        -6.22945       9.91281        -13.7614       2.25818        1.975          -2.25818       -1.975         5.64183        -11.0077       15.423         -9.9355        9.66743        -20.4651       4.40261        -17.5873       10.1582        -7.05771       
3.04909        -6.30103       9.80029        -13.9942       2.30288        1.92269        -2.30288       -1.92269       5.38788        -11.1342       15.2806        -10.1257       9.60694        -20.6997       4.31995        -17.8628       9.99365        -7.28883       
2.87362        -6.38297       9.67797        -14.2698       2.35519        1.85825        -2.35519       -1.85825       5.07782        -11.279        15.1099        -10.3336       9.56776        -20.9771       4.246          -18.206        9.78819        -7.56249       
2.66478        -6.47294       9.54459        -14.5846       2.4143         1.78077        -2.4143        -1.78077       4.70879        -11.438        14.9068        -10.5539       9.5518         -21.2928       4.18236        -18.6153       9.53739        -7.87643       
2.42065        -6.56814       9.3985         -14.9341       2.47926        1.68916        -2.47926       -1.68916       4.2774         -11.6062       14.6659        -10.7803       9.56108        -21.6403       4.13106        -19.0879       9.23592        -8.22787       
2.13902        -6.66518       9.23746        -15.3119       2.54888        1.58216        -2.54888       -1.58216       3.77975        -11.7777       14.3803        -11.0048       9.59742        -22.0104       4.0946         -19.619        8.87751        -8.61335       
1.81753        -6.75993       9.05848        -15.7094       2.62169        1.45834        -2.62169       -1.45834       3.21166        -11.9451       14.0412        -11.2181       9.66193        -22.3904       4.07574        -20.2008       8.45503        -9.02842       
1.45393        -6.84734       8.85741        -16.1151       2.69583        1.31625        -2.69583       -1.31625       2.56916        -12.0996       13.6379        -11.409        9.754          -22.7631       4.07695        -20.8212       7.96082        -9.46707       
1.04684        -6.92128       8.62855        -16.5133       2.76889        1.15467        -2.76889       -1.15467       1.84981        -12.2302       13.1579        -11.5651       9.86952        -23.1057       4.0992         -21.4615       7.38758        -9.92087       
0.597094       -6.97449       8.36435        -16.884        2.83776        0.973212       -2.83776       -0.973212      1.05509        -12.3242       12.5891        -11.6733       9.99809        -23.3902       4.13962        -22.0948       6.7306         -10.3778       
0.110088       -6.99913       8.05569        -17.204        2.89862        0.773289       -2.89862       -0.773289      0.194531       -12.3678       11.9236        -11.7232       10.1196        -23.5868       4.18778        -22.6848       5.99178        -10.8212       
-0.401994      -6.98845       7.6938         -17.4516       2.94741        0.559267       -2.94741       -0.559267      -0.710342      -12.3489       11.1652        -11.7114       10.2031        -23.6728       4.22243        -23.1917       5.18448        -11.2304       
-0.920571      -6.9392        7.27392        -17.615        2.98084        0.338537       -2.98084       -0.338537      -1.62669       -12.2619       10.3347        -11.6457       10.2129        -23.6451       4.21317        -23.5842       4.33499        -11.5848       
-1.4257        -6.85328       6.79838        -17.6985       2.99762        0.119585       -2.99762       -0.119585      -2.51928       -12.11         9.46705        -11.544        10.1208        -23.5262       4.12972        -23.8531       3.47596        -11.8709       
-1.90234       -6.73655       6.27584        -17.7199       2.99863        -0.0907222     -2.99863       0.0907222      -3.36152       -11.9038       8.59953        -11.427        9.91594        -23.3546       3.95215        -24.0128       2.63574        -12.0852       
-2.34264       -6.59637       5.71761        -17.7016       2.98611        -0.288359      -2.98611       0.288359       -4.13955       -11.6561       7.76165        -11.3124       9.60254        -23.1703       3.67357        -24.0908       1.83267        -12.2328       
